link,name
https://www.the-numbers.com/movie/Ghost#tab=summary,Ghost
https://www.the-numbers.com/movie/Home-Alone#tab=summary,Home Alone
https://www.the-numbers.com/movie/Pretty-Woman#tab=summary,Pretty Woman
https://www.the-numbers.com/movie/Dances-with-Wolves#tab=summary,Dances with Wolves
https://www.the-numbers.com/movie/Total-Recall#tab=summary,Total Recall
https://www.the-numbers.com/movie/Back-to-the-Future-Part-III#tab=summary,Back to the Future Part III
https://www.the-numbers.com/movie/Die-Hard-2#tab=summary,Die Hard 2
https://www.the-numbers.com/movie/Presumed-Innocent#tab=summary,Presumed Innocent
https://www.the-numbers.com/movie/Kindergarten-Cop#tab=summary,Kindergarten Cop
https://www.the-numbers.com/movie/Teenage-Mutant-Ninja-Turtles-(1990)#tab=summary,Teenage Mutant Ninja Turtles
https://www.the-numbers.com/movie/Hunt-for-Red-October-The#tab=summary,The Hunt for Red October
https://www.the-numbers.com/movie/Dick-Tracy#tab=summary,Dick Tracy
https://www.the-numbers.com/movie/Days-of-Thunder#tab=summary,Days of Thunder
https://www.the-numbers.com/movie/Another-48-Hrs#tab=summary,Another 48 Hrs.
https://www.the-numbers.com/movie/Bird-on-a-Wire#tab=summary,Bird on a Wire
https://www.the-numbers.com/movie/Rocky-V#tab=summary,Rocky V
https://www.the-numbers.com/movie/Problem-Child#tab=summary,Problem Child
https://www.the-numbers.com/movie/3-Men-and-a-Little-Lady#tab=summary,3 Men and a Little Lady
https://www.the-numbers.com/movie/Godfather-Part-III-The-(1990)#tab=summary,The Godfather: Part III
https://www.the-numbers.com/movie/Flatliners-(1990)#tab=summary,Flatliners
https://www.the-numbers.com/movie/Misery#tab=summary,Misery
https://www.the-numbers.com/movie/Predator-2#tab=summary,Predator 2
https://www.the-numbers.com/movie/Edward-Scissorhands-(1990)#tab=summary,Edward Scissorhands
https://www.the-numbers.com/movie/Arachnophobia#tab=summary,Arachnophobia
https://www.the-numbers.com/movie/Awakenings-(1990)#tab=summary,Awakenings
https://www.the-numbers.com/movie/Rescuers-Down-Under-The#tab=summary,The Rescuers Down Under
https://www.the-numbers.com/movie/Hard-To-Kill#tab=summary,Hard To Kill
https://www.the-numbers.com/movie/Goodfellas#tab=summary,Goodfellas
https://www.the-numbers.com/movie/Look-Whos-Talking-Too#tab=summary,Look Who's Talking Too
https://www.the-numbers.com/movie/RoboCop-2#tab=summary,RoboCop 2
https://www.the-numbers.com/movie/Young-Guns-II#tab=summary,Young Guns II
https://www.the-numbers.com/movie/Marked-for-Death#tab=summary,Marked for Death
https://www.the-numbers.com/movie/Gremlins-2-The-New-Batch#tab=summary,Gremlins 2: The New Batch
https://www.the-numbers.com/movie/Joe-Versus-the-Volcano#tab=summary,Joe Versus the Volcano
https://www.the-numbers.com/movie/Postcards-from-the-Edge#tab=summary,Postcards from the Edge
https://www.the-numbers.com/movie/Mermaids#tab=summary,Mermaids
https://www.the-numbers.com/movie/Childs-Play-2#tab=summary,Child's Play 2
https://www.the-numbers.com/movie/Darkman#tab=summary,Darkman
https://www.the-numbers.com/movie/Air-America#tab=summary,Air America
https://www.the-numbers.com/movie/Green-Card#tab=summary,Green Card
