link,name
https://www.the-numbers.com/movie/Indiana-Jones-and-the-Temple-of-Doom#tab=summary,Indiana Jones and the Temple of Doom
https://www.the-numbers.com/movie/Beverly-Hills-Cop#tab=summary,Beverly Hills Cop
https://www.the-numbers.com/movie/Ghostbusters-(1984)#tab=summary,Ghostbusters
https://www.the-numbers.com/movie/Grand-Canyon-The-Hidden-Secrets#tab=summary,Grand Canyon: The Hidden Secrets
https://www.the-numbers.com/movie/Gremlins#tab=summary,Gremlins
https://www.the-numbers.com/movie/Romancing-the-Stone#tab=summary,Romancing the Stone
https://www.the-numbers.com/movie/Karate-Kid-The#tab=summary,The Karate Kid
https://www.the-numbers.com/movie/Star-Trek-III-The-Search-for-Spock#tab=summary,Star Trek III: The Search for Spock
https://www.the-numbers.com/movie/Police-Academy#tab=summary,Police Academy
https://www.the-numbers.com/movie/Footloose-(1984)#tab=summary,Footloose
https://www.the-numbers.com/movie/Terminator-The#tab=summary,The Terminator
https://www.the-numbers.com/movie/Purple-Rain-(1984)#tab=summary,Purple Rain
https://www.the-numbers.com/movie/Splash#tab=summary,Splash
https://www.the-numbers.com/movie/Amadeus#tab=summary,Amadeus
https://www.the-numbers.com/movie/Tightrope#tab=summary,Tightrope
https://www.the-numbers.com/movie/Natural-The-(1984)#tab=summary,The Natural
https://www.the-numbers.com/movie/Greystoke-The-Legend-of-Tarzan-Lord-of-the-Apes#tab=summary,"Greystoke: The Legend of Tarzan, Lord of the Apes"
https://www.the-numbers.com/movie/2010#tab=summary,2010
https://www.the-numbers.com/movie/Revenge-of-the-Nerds#tab=summary,Revenge of the Nerds
https://www.the-numbers.com/movie/Red-Dawn#tab=summary,Red Dawn
https://www.the-numbers.com/movie/Bachelor-Party#tab=summary,Bachelor Party
https://www.the-numbers.com/movie/City-Heat#tab=summary,City Heat
https://www.the-numbers.com/movie/Breakin#tab=summary,Breakin'
https://www.the-numbers.com/movie/All-of-Me#tab=summary,All of Me
https://www.the-numbers.com/movie/Places-in-the-Heart#tab=summary,Places in the Heart
https://www.the-numbers.com/movie/Killing-Fields-The#tab=summary,The Killing Fields
https://www.the-numbers.com/movie/Gods-Must-Be-Crazy-The#tab=summary,The Gods Must Be Crazy
https://www.the-numbers.com/movie/Friday-the-13th-Part-IV-The-Final-Chapter#tab=summary,Friday the 13th Part IV: The Final Chapter
https://www.the-numbers.com/movie/Starman#tab=summary,Starman
https://www.the-numbers.com/movie/Cannonball-Run-II#tab=summary,Cannonball Run II
https://www.the-numbers.com/movie/Teachers#tab=summary,Teachers
https://www.the-numbers.com/movie/Dune#tab=summary,Dune
https://www.the-numbers.com/movie/Passage-to-India-A#tab=summary,A Passage to India
https://www.the-numbers.com/movie/Conan-the-Destroyer#tab=summary,Conan the Destroyer
https://www.the-numbers.com/movie/Protocol#tab=summary,Protocol
https://www.the-numbers.com/movie/Micki-and-Maude#tab=summary,Micki + Maude
https://www.the-numbers.com/movie/Cotton-Club-The#tab=summary,The Cotton Club
https://www.the-numbers.com/movie/Muppets-Take-Manhattan-The#tab=summary,The Muppets Take Manhattan
https://www.the-numbers.com/movie/Nightmare-on-Elm-Street-A-(1984)#tab=summary,A Nightmare on Elm Street
https://www.the-numbers.com/movie/Woman-in-Red-The#tab=summary,The Woman in Red
https://www.the-numbers.com/movie/Against-All-Odds#tab=summary,Against All Odds
https://www.the-numbers.com/movie/Moscow-on-the-Hudson#tab=summary,Moscow on the Hudson
https://www.the-numbers.com/movie/Flamingo-Kid-The#tab=summary,The Flamingo Kid
https://www.the-numbers.com/movie/Sixteen-Candles#tab=summary,Sixteen Candles
https://www.the-numbers.com/movie/Missing-in-Action#tab=summary,Missing in Action
https://www.the-numbers.com/movie/Last-Starfighter-The#tab=summary,The Last Starfighter
https://www.the-numbers.com/movie/Soldiers-Story-A#tab=summary,A Soldier's Story
https://www.the-numbers.com/movie/Oh-God-You-Devil#tab=summary,"Oh God, You Devil!"
https://www.the-numbers.com/movie/Unendliche-Geschichte-Die#tab=summary,Die Unendliche Geschichte
https://www.the-numbers.com/movie/Rhinestone#tab=summary,Rhinestone
https://www.the-numbers.com/movie/Top-Secret#tab=summary,Top Secret!
https://www.the-numbers.com/movie/Weekend-Pass#tab=summary,Weekend Pass
https://www.the-numbers.com/movie/Unfaithfully-Yours#tab=summary,Unfaithfully Yours
https://www.the-numbers.com/movie/Best-Defense#tab=summary,Best Defense
https://www.the-numbers.com/movie/Blame-it-on-Rio#tab=summary,Blame it on Rio
https://www.the-numbers.com/movie/Hot-Dog-The-Movie#tab=summary,Hot Dogâ¦ The Movie
https://www.the-numbers.com/movie/Lassiter#tab=summary,Lassiter
https://www.the-numbers.com/movie/Angel#tab=summary,Angel
https://www.the-numbers.com/movie/Johnny-Dangerously#tab=summary,Johnny Dangerously
https://www.the-numbers.com/movie/Beat-Street#tab=summary,Beat Street
https://www.the-numbers.com/movie/Firestarter#tab=summary,Firestarter
https://www.the-numbers.com/movie/Breakin-2-Electric-Boogaloo#tab=summary,Breakin' 2: Electric Boogaloo
https://www.the-numbers.com/movie/Children-of-the-Corn#tab=summary,Children of the Corn
https://www.the-numbers.com/movie/Night-of-the-Comet#tab=summary,Night of the Comet
https://www.the-numbers.com/movie/Supergirl#tab=summary,Supergirl
https://www.the-numbers.com/movie/Evil-That-Men-Do-The#tab=summary,The Evil That Men Do
https://www.the-numbers.com/movie/Ice-Pirates-The#tab=summary,The Ice Pirates
https://www.the-numbers.com/movie/Irreconcilable-Differences#tab=summary,Irreconcilable Differences
https://www.the-numbers.com/movie/Dreamscape#tab=summary,Dreamscape
https://www.the-numbers.com/movie/Up-the-Creek#tab=summary,Up the Creek
https://www.the-numbers.com/movie/Tank#tab=summary,Tank
https://www.the-numbers.com/movie/Falling-in-Love#tab=summary,Falling in Love
https://www.the-numbers.com/movie/Broadway-Danny-Rose#tab=summary,Broadway Danny Rose
https://www.the-numbers.com/movie/Where-the-Boys-Are-84#tab=summary,Where the Boys Are '84
https://www.the-numbers.com/movie/Thief-of-Hearts#tab=summary,Thief of Hearts
