link,name
https://www.the-numbers.com/movie/Fatal-Attraction#tab=summary,Fatal Attraction
https://www.the-numbers.com/movie/Beverly-Hills-Cop-II#tab=summary,Beverly Hills Cop II
https://www.the-numbers.com/movie/Dirty-Dancing-(1987)#tab=summary,Dirty Dancing
https://www.the-numbers.com/movie/Living-Daylights-The#tab=summary,The Living Daylights
https://www.the-numbers.com/movie/3-Men-and-a-Baby#tab=summary,3 Men and a Baby
https://www.the-numbers.com/movie/Good-Morning-Vietnam#tab=summary,Good Morning Vietnam
https://www.the-numbers.com/movie/Lethal-Weapon#tab=summary,Lethal Weapon
https://www.the-numbers.com/movie/Predator#tab=summary,Predator
https://www.the-numbers.com/movie/Moonstruck#tab=summary,Moonstruck
https://www.the-numbers.com/movie/Untouchables-The-(1987)#tab=summary,The Untouchables
https://www.the-numbers.com/movie/Broadcast-News#tab=summary,Broadcast News
https://www.the-numbers.com/movie/Secret-of-My-Success-The#tab=summary,The Secret of My Success
https://www.the-numbers.com/movie/Stakeout#tab=summary,Stakeout
https://www.the-numbers.com/movie/Witches-of-Eastwick-The#tab=summary,The Witches of Eastwick
https://www.the-numbers.com/movie/Dragnet#tab=summary,Dragnet
https://www.the-numbers.com/movie/Bamba-La#tab=summary,La Bamba
https://www.the-numbers.com/movie/RoboCop-(1987)#tab=summary,RoboCop
https://www.the-numbers.com/movie/Throw-Momma-From-the-Train#tab=summary,Throw Momma From the Train
https://www.the-numbers.com/movie/Outrageous-Fortune#tab=summary,Outrageous Fortune
https://www.the-numbers.com/movie/Eddie-Murphy-Raw#tab=summary,Eddie Murphy Raw
https://www.the-numbers.com/movie/Planes-Trains-and-Automobiles#tab=summary,"Planes, Trains & Automobiles"
https://www.the-numbers.com/movie/Full-Metal-Jacket#tab=summary,Full Metal Jacket
https://www.the-numbers.com/movie/Nightmare-on-Elm-Street-3-A-Dream-Warriors#tab=summary,A Nightmare On Elm Street 3: Dream Warriors
https://www.the-numbers.com/movie/Last-Emperor-The-(1987)#tab=summary,The Last Emperor
https://www.the-numbers.com/movie/Wall-Street#tab=summary,Wall Street
https://www.the-numbers.com/movie/Blind-Date-(1987)#tab=summary,Blind Date
https://www.the-numbers.com/movie/Roxanne#tab=summary,Roxanne
https://www.the-numbers.com/movie/Running-Man-The#tab=summary,The Running Man
https://www.the-numbers.com/movie/Spaceballs#tab=summary,Spaceballs
https://www.the-numbers.com/movie/Mannequin#tab=summary,Mannequin
https://www.the-numbers.com/movie/Superman-IV-The-Quest-for-Peace#tab=summary,Superman IV: The Quest for Peace
https://www.the-numbers.com/movie/No-Way-Out#tab=summary,No Way Out
https://www.the-numbers.com/movie/Summer-School#tab=summary,Summer School
https://www.the-numbers.com/movie/Like-Father-Like-Son#tab=summary,Like Father Like Son
https://www.the-numbers.com/movie/Adventures-in-Babysitting-(1987)#tab=summary,Adventures in Babysitting
https://www.the-numbers.com/movie/batteries-not-included#tab=summary,*batteries not included
https://www.the-numbers.com/movie/Harry-and-the-Hendersons#tab=summary,Harry and the Hendersons
https://www.the-numbers.com/movie/Lost-Boys-The#tab=summary,The Lost Boys
https://www.the-numbers.com/movie/Cant-Buy-Me-Love#tab=summary,Canât Buy Me Love
https://www.the-numbers.com/movie/Princess-Bride-The#tab=summary,The Princess Bride
https://www.the-numbers.com/movie/Nuts-(1987)#tab=summary,Nuts
https://www.the-numbers.com/movie/Police-Academy-4-Citizens-on-Patrol#tab=summary,Police Academy 4: Citizens on Patrol
https://www.the-numbers.com/movie/Overboard-(1987)#tab=summary,Overboard
https://www.the-numbers.com/movie/Baby-Boom#tab=summary,Baby Boom
https://www.the-numbers.com/movie/Cry-Freedom#tab=summary,Cry Freedom
https://www.the-numbers.com/movie/Tin-Men#tab=summary,Tin Men
https://www.the-numbers.com/movie/Black-Widow#tab=summary,Black Widow
https://www.the-numbers.com/movie/Ernest-Goes-to-Camp#tab=summary,Ernest Goes to Camp
https://www.the-numbers.com/movie/Raising-Arizona#tab=summary,Raising Arizona
https://www.the-numbers.com/movie/Revenge-of-the-Nerds-II-Nerds-in-Paradise#tab=summary,Revenge of the Nerds II: Nerds in Paradise
https://www.the-numbers.com/movie/Empire-of-the-Sun#tab=summary,Empire of the Sun
https://www.the-numbers.com/movie/Hello-Again-(1987)#tab=summary,Hello Again
https://www.the-numbers.com/movie/Critical-Condition#tab=summary,Critical Condition
https://www.the-numbers.com/movie/Innerspace#tab=summary,Innerspace
https://www.the-numbers.com/movie/Principal-The#tab=summary,The Principal
https://www.the-numbers.com/movie/Suspect#tab=summary,Suspect
https://www.the-numbers.com/movie/Believers-The#tab=summary,The Believers
https://www.the-numbers.com/movie/Some-Kind-of-Wonderful#tab=summary,Some Kind of Wonderful
https://www.the-numbers.com/movie/Project-X#tab=summary,Project X
https://www.the-numbers.com/movie/Big-Easy-The#tab=summary,The Big Easy
https://www.the-numbers.com/movie/Born-in-East-L-A#tab=summary,Born in East L.A.
https://www.the-numbers.com/movie/Masters-of-the-Universe-(1987)#tab=summary,Masters of the Universe
https://www.the-numbers.com/movie/Angel-Heart#tab=summary,Angel Heart
https://www.the-numbers.com/movie/Burglar#tab=summary,Burglar
https://www.the-numbers.com/movie/Over-the-Top#tab=summary,Over the Top
https://www.the-numbers.com/movie/Jaws-4-The-Revenge#tab=summary,Jaws 4: The Revenge
https://www.the-numbers.com/movie/Benji-the-Hunted#tab=summary,Benji the Hunted
https://www.the-numbers.com/movie/Radio-Days#tab=summary,Radio Days
https://www.the-numbers.com/movie/Hellraiser-(1987)#tab=summary,Hellraiser
https://www.the-numbers.com/movie/Ishtar#tab=summary,Ishtar
https://www.the-numbers.com/movie/Prince-of-Darkness#tab=summary,Prince of Darkness
https://www.the-numbers.com/movie/Creepshow-2#tab=summary,Creepshow 2
https://www.the-numbers.com/movie/Flowers-in-the-Attic#tab=summary,Flowers in the Attic
https://www.the-numbers.com/movie/Hamburger-Hill#tab=summary,Hamburger Hill
https://www.the-numbers.com/movie/Pick-Up-Artist-The#tab=summary,The Pick-Up Artist
https://www.the-numbers.com/movie/Gate-The#tab=summary,The Gate
https://www.the-numbers.com/movie/Bedroom-Window-The#tab=summary,The Bedroom Window
https://www.the-numbers.com/movie/Fourth-Protocol-The#tab=summary,The Fourth Protocol
https://www.the-numbers.com/movie/Less-than-Zero#tab=summary,Less than Zero
https://www.the-numbers.com/movie/Back-to-the-Beach#tab=summary,Back to the Beach
https://www.the-numbers.com/movie/Fatal-Beauty#tab=summary,Fatal Beauty
https://www.the-numbers.com/movie/Extreme-Prejudice#tab=summary,Extreme Prejudice
https://www.the-numbers.com/movie/Light-of-Day#tab=summary,Light of Day
https://www.the-numbers.com/movie/Someone-to-Watch-Over-Me#tab=summary,Someone to Watch Over Me
