link,name
https://www.the-numbers.com/movie/Top-Gun#tab=summary,Top Gun
https://www.the-numbers.com/movie/Crocodile-Dundee#tab=summary,Crocodile Dundee
https://www.the-numbers.com/movie/Aliens#tab=summary,Aliens
https://www.the-numbers.com/movie/Platoon#tab=summary,Platoon
https://www.the-numbers.com/movie/Star-Trek-IV-The-Voyage-Home#tab=summary,Star Trek IV: The Voyage Home
https://www.the-numbers.com/movie/Karate-Kid-Part-II-The#tab=summary,"The Karate Kid, Part II"
https://www.the-numbers.com/movie/Back-to-School#tab=summary,Back to School
https://www.the-numbers.com/movie/Golden-Child-The#tab=summary,The Golden Child
https://www.the-numbers.com/movie/Ruthless-People#tab=summary,Ruthless People
https://www.the-numbers.com/movie/Ferris-Buellers-Day-Off#tab=summary,Ferris Bueller's Day Off
https://www.the-numbers.com/movie/Down-and-Out-in-Beverly-Hills#tab=summary,Down and Out in Beverly Hills
https://www.the-numbers.com/movie/Color-of-Money-The-(1986)#tab=summary,The Color of Money
https://www.the-numbers.com/movie/Stand-by-Me#tab=summary,Stand by Me
https://www.the-numbers.com/movie/Legal-Eagles#tab=summary,Legal Eagles
https://www.the-numbers.com/movie/Cobra#tab=summary,Cobra
https://www.the-numbers.com/movie/American-Tail-An#tab=summary,An American Tail
https://www.the-numbers.com/movie/Police-Academy-3-Back-in-Training#tab=summary,Police Academy 3: Back in Training
https://www.the-numbers.com/movie/Heartbreak-Ridge#tab=summary,Heartbreak Ridge
https://www.the-numbers.com/movie/Peggy-Sue-Got-Married#tab=summary,Peggy Sue Got Married
https://www.the-numbers.com/movie/Poltergeist-II-The-Other-Side#tab=summary,Poltergeist II: The Other Side
https://www.the-numbers.com/movie/Short-Circuit#tab=summary,Short Circuit
https://www.the-numbers.com/movie/Pretty-in-Pink#tab=summary,Pretty in Pink
https://www.the-numbers.com/movie/Hannah-and-Her-Sisters#tab=summary,Hannah and Her Sisters
https://www.the-numbers.com/movie/Three-Amigos#tab=summary,Three Amigos
https://www.the-numbers.com/movie/Little-Shop-of-Horrors#tab=summary,Little Shop of Horrors
https://www.the-numbers.com/movie/About-Last-Night#tab=summary,About Last Night...
https://www.the-numbers.com/movie/Running-Scared-(1986)#tab=summary,Running Scared
https://www.the-numbers.com/movie/Fly-The#tab=summary,The Fly
https://www.the-numbers.com/movie/Money-Pit-The#tab=summary,The Money Pit
https://www.the-numbers.com/movie/Gung-Ho#tab=summary,Gung Ho
https://www.the-numbers.com/movie/Nothing-in-Common#tab=summary,Nothing in Common
https://www.the-numbers.com/movie/Children-of-a-Lesser-God#tab=summary,Children of a Lesser God
https://www.the-numbers.com/movie/Hoosiers#tab=summary,Hoosiers
https://www.the-numbers.com/movie/Soul-Man#tab=summary,Soul Man
https://www.the-numbers.com/movie/Wildcats#tab=summary,Wildcats
https://www.the-numbers.com/movie/Jumpin-Jack-Flash#tab=summary,Jumpin' Jack Flash
https://www.the-numbers.com/movie/Heartburn#tab=summary,Heartburn
https://www.the-numbers.com/movie/Morning-After-The#tab=summary,The Morning After
https://www.the-numbers.com/movie/Iron-Eagle#tab=summary,Iron Eagle
https://www.the-numbers.com/movie/Great-Mouse-Detective-The#tab=summary,The Great Mouse Detective
https://www.the-numbers.com/movie/Legend-(1986)#tab=summary,Legend
https://www.the-numbers.com/movie/Crimes-of-the-Heart#tab=summary,Crimes of the Heart
https://www.the-numbers.com/movie/House-(1986)#tab=summary,House
https://www.the-numbers.com/movie/Tough-Guys#tab=summary,Tough Guys
https://www.the-numbers.com/movie/Room-with-a-View-A#tab=summary,A Room with a View
https://www.the-numbers.com/movie/Mission-The-(UK)#tab=summary,The Mission
https://www.the-numbers.com/movie/FX#tab=summary,F/X
https://www.the-numbers.com/movie/Friday-the-13th-Part-VI-Jason-Lives#tab=summary,Friday the 13th Part VI: Jason Lives
https://www.the-numbers.com/movie/Flight-of-the-Navigator#tab=summary,Flight of the Navigator
https://www.the-numbers.com/movie/Jo-Jo-Dancer-Your-Life-is-Calling#tab=summary,"Jo Jo Dancer, Your Life is Calling"
https://www.the-numbers.com/movie/Delta-Force-The#tab=summary,The Delta Force
https://www.the-numbers.com/movie/Howard-the-Duck#tab=summary,Howard the Duck
https://www.the-numbers.com/movie/Raw-Deal#tab=summary,Raw Deal
https://www.the-numbers.com/movie/Armed-and-Dangerous#tab=summary,Armed and Dangerous
https://www.the-numbers.com/movie/Youngblood#tab=summary,Youngblood
https://www.the-numbers.com/movie/Psycho-III#tab=summary,Psycho III
https://www.the-numbers.com/movie/Mosquito-Coast-The#tab=summary,The Mosquito Coast
https://www.the-numbers.com/movie/Sweet-Liberty#tab=summary,Sweet Liberty
https://www.the-numbers.com/movie/One-Crazy-Summer#tab=summary,One Crazy Summer
https://www.the-numbers.com/movie/Extremities#tab=summary,Extremities
https://www.the-numbers.com/movie/Critters#tab=summary,Critters
https://www.the-numbers.com/movie/Labyrinth#tab=summary,Labyrinth
https://www.the-numbers.com/movie/April-Fools-Day#tab=summary,April Fool's Day
https://www.the-numbers.com/movie/Highlander#tab=summary,Highlander
https://www.the-numbers.com/movie/Club-Paradise#tab=summary,Club Paradise
https://www.the-numbers.com/movie/No-Mercy#tab=summary,No Mercy
https://www.the-numbers.com/movie/Brighton-Beach-Memoirs#tab=summary,Brighton Beach Memoirs
https://www.the-numbers.com/movie/Firewalker#tab=summary,Firewalker
https://www.the-numbers.com/movie/Big-Trouble-in-Little-China#tab=summary,Big Trouble in Little China
https://www.the-numbers.com/movie/Under-the-Cherry-Moon#tab=summary,Under the Cherry Moon
