link,name
https://www.the-numbers.com/movie/Star-Wars-Ep-IV-A-New-Hope#tab=summary,Star Wars Ep. IV: A New Hope
https://www.the-numbers.com/movie/Close-Encounters-of-the-Third-Kind#tab=summary,Close Encounters of the Third Kind
https://www.the-numbers.com/movie/Saturday-Night-Fever#tab=summary,Saturday Night Fever
https://www.the-numbers.com/movie/Spy-Who-Loved-Me-The#tab=summary,The Spy Who Loved Me
https://www.the-numbers.com/movie/Smokey-and-the-Bandit#tab=summary,Smokey and the Bandit
https://www.the-numbers.com/movie/Goodbye-Girl-The#tab=summary,The Goodbye Girl
https://www.the-numbers.com/movie/In-Search-of-Noahs-Ark#tab=summary,In Search of Noah's Ark
https://www.the-numbers.com/movie/Oh-God#tab=summary,"Oh, God!"
https://www.the-numbers.com/movie/Bridge-Too-Far-A#tab=summary,A Bridge Too Far
https://www.the-numbers.com/movie/Deep-The#tab=summary,The Deep
https://www.the-numbers.com/movie/Rescuers-The#tab=summary,The Rescuers
https://www.the-numbers.com/movie/Annie-Hall#tab=summary,Annie Hall
https://www.the-numbers.com/movie/Semi-Tough#tab=summary,Semi-Tough
https://www.the-numbers.com/movie/Petes-Dragon-(1977)#tab=summary,Peteâs Dragon
https://www.the-numbers.com/movie/Gauntlet-The#tab=summary,The Gauntlet
https://www.the-numbers.com/movie/Turning-Point-The#tab=summary,The Turning Point
https://www.the-numbers.com/movie/Heroes-(1977)#tab=summary,Heroes
https://www.the-numbers.com/movie/High-Anxiety#tab=summary,High Anxiety
https://www.the-numbers.com/movie/Airport-77#tab=summary,Airport '77
https://www.the-numbers.com/movie/Herbie-Goes-to-Monte-Carlo#tab=summary,Herbie Goes to Monte Carlo
https://www.the-numbers.com/movie/Slap-Shot#tab=summary,Slap Shot
https://www.the-numbers.com/movie/Freaky-Friday-(1977)#tab=summary,Freaky Friday
https://www.the-numbers.com/movie/Exorcist-II-The-Heretic#tab=summary,Exorcist II: The Heretic
https://www.the-numbers.com/movie/Other-Side-of-Midnight-The#tab=summary,The Other Side of Midnight
https://www.the-numbers.com/movie/For-the-Love-of-Benji#tab=summary,For the Love of Benji
https://www.the-numbers.com/movie/Worlds-Greatest-Lover-The#tab=summary,The World's Greatest Lover
https://www.the-numbers.com/movie/Kentucky-Fried-Movie-The#tab=summary,The Kentucky Fried Movie
https://www.the-numbers.com/movie/Kingdom-of-the-Spiders#tab=summary,Kingdom of the Spiders
https://www.the-numbers.com/movie/Which-Way-Is-Up#tab=summary,Which Way Is Up?
https://www.the-numbers.com/movie/Looking-for-Mr-Goodbar#tab=summary,Looking for Mr. Goodbar
https://www.the-numbers.com/movie/MacArthur#tab=summary,MacArthur
https://www.the-numbers.com/movie/Sinbad-and-the-Eye-of-the-Tiger#tab=summary,Sinbad and the Eye of the Tiger
https://www.the-numbers.com/movie/Orca#tab=summary,Orca
https://www.the-numbers.com/movie/New-York-New-York-(1977)#tab=summary,"New York, New York"
https://www.the-numbers.com/movie/Sorcerer#tab=summary,Sorcerer
