link,name
https://www.the-numbers.com/movie/Rain-Man#tab=summary,Rain Man
https://www.the-numbers.com/movie/Who-Framed-Roger-Rabbit#tab=summary,Who Framed Roger Rabbit?
https://www.the-numbers.com/movie/Coming-to-America#tab=summary,Coming to America
https://www.the-numbers.com/movie/Crocodile-Dundee-2#tab=summary,Crocodile Dundee 2
https://www.the-numbers.com/movie/Twins#tab=summary,Twins
https://www.the-numbers.com/movie/Rambo-III#tab=summary,Rambo III
https://www.the-numbers.com/movie/Big#tab=summary,Big
https://www.the-numbers.com/movie/Die-Hard#tab=summary,Die Hard
https://www.the-numbers.com/movie/Masquerade#tab=summary,Masquerade
https://www.the-numbers.com/movie/Land-Before-Time-The#tab=summary,The Land Before Time
https://www.the-numbers.com/movie/Midnight-Run#tab=summary,Midnight Run
https://www.the-numbers.com/movie/Cocktail#tab=summary,Cocktail
https://www.the-numbers.com/movie/Naked-Gun-From-the-Files-of-Police-Squad-The#tab=summary,The Naked Gun: From the Files of Police Squad!
https://www.the-numbers.com/movie/Beetlejuice#tab=summary,Beetlejuice
https://www.the-numbers.com/movie/Working-Girl#tab=summary,Working Girl
https://www.the-numbers.com/movie/Fish-Called-Wanda-A#tab=summary,A Fish Called Wanda
https://www.the-numbers.com/movie/Scrooged#tab=summary,Scrooged
https://www.the-numbers.com/movie/Willow#tab=summary,Willow
https://www.the-numbers.com/movie/Beaches#tab=summary,Beaches
https://www.the-numbers.com/movie/Biloxi-Blues#tab=summary,Biloxi Blues
https://www.the-numbers.com/movie/Bull-Durham#tab=summary,Bull Durham
https://www.the-numbers.com/movie/Oliver-and-Company#tab=summary,Oliver & Company
https://www.the-numbers.com/movie/Nightmare-on-Elm-Street-4-A-The-Dream-Master#tab=summary,A Nightmare on Elm Street 4: The Dream Master
https://www.the-numbers.com/movie/Colors-(1988)#tab=summary,Colors
https://www.the-numbers.com/movie/Young-Guns#tab=summary,Young Guns
https://www.the-numbers.com/movie/Childs-Play#tab=summary,Child's Play
https://www.the-numbers.com/movie/Dirty-Rotten-Scoundrels#tab=summary,Dirty Rotten Scoundrels
https://www.the-numbers.com/movie/Bagdad-Cafe#tab=summary,Bagdad Cafe
https://www.the-numbers.com/movie/Great-Outdoors-The#tab=summary,The Great Outdoors
https://www.the-numbers.com/movie/Big-Business#tab=summary,Big Business
https://www.the-numbers.com/movie/Tequila-Sunrise#tab=summary,Tequila Sunrise
