link,name
https://www.the-numbers.com/movie/Jaws#tab=summary,Jaws
https://www.the-numbers.com/movie/One-Flew-Over-the-Cuckoos-Nest#tab=summary,One Flew Over the Cuckoo's Nest
https://www.the-numbers.com/movie/Shampoo#tab=summary,Shampoo
https://www.the-numbers.com/movie/Dog-Day-Afternoon#tab=summary,Dog Day Afternoon
https://www.the-numbers.com/movie/Return-of-the-Pink-Panther-The#tab=summary,The Return of the Pink Panther
https://www.the-numbers.com/movie/Three-Days-of-the-Condor#tab=summary,Three Days of the Condor
https://www.the-numbers.com/movie/Funny-Lady#tab=summary,Funny Lady
https://www.the-numbers.com/movie/Other-Side-of-the-Mountain-The#tab=summary,The Other Side of the Mountain
https://www.the-numbers.com/movie/Tommy#tab=summary,Tommy
https://www.the-numbers.com/movie/Apple-Dumpling-Gang-The#tab=summary,The Apple Dumpling Gang
https://www.the-numbers.com/movie/Rollerball-(1975)#tab=summary,Rollerball
https://www.the-numbers.com/movie/Adventures-of-the-Wilderness-Family-The#tab=summary,The Adventures of the Wilderness Family
https://www.the-numbers.com/movie/Hindenburg-The#tab=summary,The Hindenburg
https://www.the-numbers.com/movie/Lucky-Lady#tab=summary,Lucky Lady
https://www.the-numbers.com/movie/Barry-Lyndon#tab=summary,Barry Lyndon
https://www.the-numbers.com/movie/Love-and-Death#tab=summary,Love and Death
https://www.the-numbers.com/movie/Adventure-of-Sherlock-Holmes-Smarter-Brother-The#tab=summary,The Adventure of Sherlock Holmes' Smarter Brother
https://www.the-numbers.com/movie/Great-Waldo-Pepper-The#tab=summary,The Great Waldo Pepper
https://www.the-numbers.com/movie/Alice-Doesn-t-Live-Here-Anymore#tab=summary,Alice Doesn't Live Here Anymore
https://www.the-numbers.com/movie/W-W-and-the-Dixie-Dancekings#tab=summary,W.W. and the Dixie Dancekings
https://www.the-numbers.com/movie/Breakout#tab=summary,Breakout
https://www.the-numbers.com/movie/Eiger-Sanction-The#tab=summary,The Eiger Sanction
https://www.the-numbers.com/movie/French-Connection-II#tab=summary,French Connection II
https://www.the-numbers.com/movie/Race-with-the-Devil#tab=summary,Race with the Devil
https://www.the-numbers.com/movie/Bite-the-Bullet#tab=summary,Bite the Bullet
